Código,Nome,Repac./  Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,PU,Duration,% Reune,Indexador,Data
NTSD35,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),13/09/2032,"DI + 1,85%",1.24,0.7331,0.9896,0.1396,1057.958846,1101.64,,DI +,2024-11-11
NTSD36,NOVA TRANSPORTE DO SUDESTE S.A. - NTS (*),15/02/2034,"DI + 1,7%",1.2684,1.0303,1.166,0.0562,1056.403563,1251,0.15,DI +,2024-11-11
OCNP13,OCEANPACT SERVICOS MARITIMOS S.A. (*),08/11/2026,DI + 5%,2.7129,2.0968,2.403,0.0835,482.945087,255.62,,DI +,2024-11-11
OGDS11,OMEGA DESENVOLVIMENTO S.A. (*) (**),15/06/2025,"DI + 2,7%",2.1649,1.8528,2.0103,0.0311,1058.011954,138.29,,DI +,2024-11-11
OMGE13,OMEGA GERAÇÃO S/A (*),15/03/2029,"DI + 1,99%",1.1521,0.805,0.9899,0.031,882.690692,627.34,,DI +,2024-11-11
OMGE21,OMEGA GERAÇÃO S/A (*) (**),15/05/2026,"DI + 1,3%",0.8275,0.5631,0.6913,0.041,1064.648257,247.07,,DI +,2024-11-11
ONCO19,ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A. (*) (**),25/11/2027,"DI + 1,62%",2.6141,2.4187,2.531,0.0369,1033.758313,605.36,,DI +,2024-11-11
ONCO29,ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A. (*) (**),25/11/2029,"DI + 1,8%",--,2.061,2.2049,0.0503,1043.532575,817.8,,DI +,2024-11-11
ONCOA1,ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A. (*) (**),10/04/2029,"DI + 1,4%",2.8087,2.5142,2.6111,0.201,970.677209,842.81,,DI +,2024-11-11
OPCT15,OCEANPACT SERVICOS MARITIMOS S.A. (*),10/07/2029,"DI + 2,95%",2.6892,2.2257,2.4594,0.0345,1010.186848,535.57,,DI +,2024-11-11
ORMA15,ORIZON MEIO AMBIENTE S.A. (*),15/11/2028,"DI + 2,4%",1.5712,1.2215,1.4108,0.0241,1030.037253,524.12,,DI +,2024-11-11
OVSA10,UNIDAS LOCACOES E SERVICOS S.A. (*) (**),20/06/2026,"DI + 2,4%",2.2242,1.9289,2.0678,0.1012,1054.649908,247.8,0.05,DI +,2024-11-11
OVSA1A,UNIDAS LOCACOES E SERVICOS S.A. (*) (**),24/05/2027,"DI + 2,45%",2.5,2.0291,2.2178,0.0248,1064.859348,425.96,0.35,DI +,2024-11-11
OVSAA3,UNIDAS LOCACOES E SERVICOS S.A. (*),15/07/2028,"DI + 2,4%",2.6425,2.2451,2.4402,0.04,1041.534044,671.37,,DI +,2024-11-11
OVSAA8,UNIDAS LOCACOES E SERVICOS S.A. (*),10/06/2029,"DI + 2,7%",--,--,2.5487,0.0335,1058.222876,751.64,0.35,DI +,2024-11-11
PALFA2,COMPANHIA PAULISTA DE FORÇA E LUZ (*) (**),12/12/2026,"DI + 1,2%",0.8464,0.6558,0.7472,0.0196,1057.47624,449.85,,DI +,2024-11-11
PALFA4,COMPANHIA PAULISTA DE FORÇA E LUZ (*),05/09/2027,"DI + 0,55%",0.6608,0.3927,0.543,0.0501,874.397492,317.77,,DI +,2024-11-11
PALFA5,COMPANHIA PAULISTA DE FORÇA E LUZ (*),10/09/2029,"DI + 0,49%",--,--,0.5941,0.0751,1011.844424,831.33,,DI +,2024-11-11
PASS11,COMPASS GAS E ENERGIA S.A (*) (**),27/11/2024,"DI + 1,45%",1.15,0.8663,0.9782,0.0413,1053.056761,10,,DI +,2024-11-11
PASS12,COMPASS GAS E ENERGIA S.A (*),01/11/2030,"DI + 1,55%",1.0847,0.8075,0.9473,0.0235,1026.6443,996.66,,DI +,2024-11-11
PASS13,COMPASS GAS E ENERGIA S.A (*),15/03/2029,"DI + 1,08%",0.9399,0.7409,0.8602,0.023,1025.330461,838.29,0.1,DI +,2024-11-11
PEJA21,PETRO RIO JAGUAR PETROLEO S.A. (*),15/08/2027,"DI + 2,05%",1.2,0.8058,1.0256,0.0745,1054.161514,576.35,,DI +,2024-11-11
PLSB2A,AUTOPISTA LITORAL SUL S/A. (*),15/10/2028,"DI + 1,55%",1.6598,1.3604,1.4983,0.0816,1010.016507,564.62,0.1,DI +,2024-11-11
PRLG16,PROLAGOS S/A - C.S.PUBL. DE ÁGUA E ESGOTO (*),02/10/2028,"DI + 2,58%",2.2,1.8,2.0013,0.0038,1031.64749,760.33,,DI +,2024-11-11
QUAL16,QUALICORP S/A (*) (**),03/06/2027,"DI + 1,85%",4.0486,3.5418,3.7588,0.4214,772.410645,330.13,0.1,DI +,2024-11-11
RADL15,RAIA DROGASIL S/A (*),25/01/2029,"DI + 1,49%",0.7238,0.4361,0.593,0.0368,1062.564562,727.42,,DI +,2024-11-11
RADL19,RAIA DROGASIL S/A (*),22/04/2031,"DI + 0,65%",--,--,0.6775,0.0206,1004.875996,1064.3,,DI +,2024-11-11
RDCO10,RODOVIAS DAS COLINAS S/A (*) (**),15/12/2026,"DI + 2,5%",1.4515,1.0515,1.2594,0.0226,1065.54327,241.05,0.1,DI +,2024-11-11
RDCO19,RODOVIAS DAS COLINAS S/A (*) (**),15/06/2025,"DI + 1,5%",1.27,0.9447,1.1019,0.0546,5256.166325,138.97,,DI +,2024-11-11
RDORA5,REDE DOR SÃO LUIZ S/A (*),15/10/2032,DI + 2%,1.5216,1.2282,1.3962,0.0686,1038.954881,1239.02,,DI +,2024-11-11
RDORB3,REDE DOR SÃO LUIZ S/A (*) (**),15/05/2032,"DI + 1,9%",1.5259,1.2338,1.3847,0.0327,1083.977187,1043.58,,DI +,2024-11-11
RDORB5,REDE DOR SÃO LUIZ S/A (*),15/10/2032,"DI + 1,95%",1.5,0.9515,1.2314,0.1917,1043.417518,1195.18,0.1,DI +,2024-11-11
RDORB7,REDE DOR SÃO LUIZ S/A (*) (**),13/01/2025,"DI + 1,25%",0.8704,0.5158,0.772,0.0366,1049.901657,36.25,,DI +,2024-11-11
RDORB9,REDE DOR SÃO LUIZ S/A (*),20/08/2031,"DI + 1,9%",1.4186,1.165,1.2912,0.0218,1052.942436,997.7,0.1,DI +,2024-11-11
RDORC1,REDE DOR SÃO LUIZ S/A (*),05/10/2031,DI + 2%,1.5517,1.2059,1.3736,0.0364,1037.743231,1026.33,,DI +,2024-11-11
RDORC3,REDE DOR SÃO LUIZ S/A (*) (**),15/05/2032,"DI + 1,9%",1.5017,1.3033,1.4104,0.0137,1082.840216,1043.21,,DI +,2024-11-11
RDORC4,REDE DOR SÃO LUIZ S/A (*),15/09/2027,"DI + 0,65%",0.7938,0.592,0.6731,0.0141,1008.490345,609.17,0.05,DI +,2024-11-11
RDORC7,REDE DOR SÃO LUIZ S/A (*),20/06/2029,"DI + 0,79%",0.9488,0.6629,0.8055,0.0561,1044.11594,704.54,,DI +,2024-11-11
RDORC9,REDE DOR SÃO LUIZ S/A (*),20/08/2031,"DI + 1,9%",1.4204,1.1893,1.3026,0.001,1052.473414,997.58,0.45,DI +,2024-11-11
RDORD3,REDE DOR SÃO LUIZ S/A (*),05/05/2034,"DI + 1,7%",1.5748,1.2512,1.4183,0.0307,1017.186281,1378.47,0.1,DI +,2024-11-11
RDORD4,REDE DOR SÃO LUIZ S/A (*),15/09/2031,"DI + 1,1%",1.4763,1.156,1.2957,0.0966,1000.546224,1149.92,,DI +,2024-11-11
RDORD9,REDE DOR SÃO LUIZ S/A (*),25/07/2031,"DI + 2,25%",1.493,1.2043,1.3517,0.0346,1074.013805,975.76,,DI +,2024-11-11
RDORE4,REDE DOR SÃO LUIZ S/A (*),15/09/2034,"DI + 1,3%",1.6344,1.2501,1.4551,0.0131,1001.02441,1401.33,,DI +,2024-11-11
RENTA5,LOCALIZA RENT A CAR (*),11/08/2033,"DI + 2,35%",2.045,1.7649,1.9434,0.0515,1051.704182,1177.13,0.5,DI +,2024-11-11
RENTC4,LOCALIZA RENT A CAR (*),25/11/2028,"DI + 1,85%",1.7101,1.5341,1.5676,0.0746,1066.169514,756.33,0.5,DI +,2024-11-11
RENTC8,LOCALIZA RENT A CAR (*),27/02/2029,"DI + 1,85%",1.7912,1.5522,1.696,0.0883,1030.852597,814.51,,DI +,2024-11-11
RENTD9,LOCALIZA RENT A CAR (*),16/04/2030,"DI + 1,85%",1.8552,1.4421,1.7753,0.0522,1011.479042,975.65,,DI +,2024-11-11
RENTE9,LOCALIZA RENT A CAR (*),16/04/2034,"DI + 2,15%",2.1874,1.8601,2.062,0.0504,1013.182653,1261.92,,DI +,2024-11-11
RIGEA4,RGE SUL DISTRIBUIDORA DE ENERGIA S/A (*) (**),12/12/2026,"DI + 1,2%",0.8528,0.6342,0.7482,0.0048,1057.457503,449.85,,DI +,2024-11-11
RIPR13,RIO PARANA ENERGIA S/A (*) (**),27/06/2027,"DI + 1,29%",--,--,0.9269,0.0211,1051.130892,454.98,,DI +,2024-11-11
RNDN19,RANDON S.A. IMPLEMENTOS E PARTICIPACOES (*) (**),03/02/2027,"DI + 1,54%",1.0616,0.8975,0.9781,0.0337,1043.638612,482.37,,DI +,2024-11-11
RNDN29,RANDON S.A. IMPLEMENTOS E PARTICIPACOES (*),03/02/2029,"DI + 1,69%",1.0608,0.6353,0.8796,0.069,1057.253258,731.2,,DI +,2024-11-11
RNDNA0,RANDON S.A. IMPLEMENTOS E PARTICIPACOES (*),09/11/2027,"DI + 1,5%",1.0539,0.7442,0.9062,0.0423,1014.899295,635.65,,DI +,2024-11-11
RNDNA1,RANDON S.A. IMPLEMENTOS E PARTICIPACOES (*),17/05/2031,"DI + 1,17%",1.1672,1,1.0838,0.0127,1059.193569,1067.42,,DI +,2024-11-11
RNDNB0,RANDON S.A. IMPLEMENTOS E PARTICIPACOES (*),09/11/2029,"DI + 1,69%",1.1,0.6506,0.87,0.0829,1028.196758,867.58,,DI +,2024-11-11
RODB11,RODOVIAS DO BRASIL HOLDING S.A. (*),10/05/2030,"DI + 4,25%",2.6499,2.3235,2.4865,0.0952,1519.666196,840.7,0.35,DI +,2024-11-11
RRRP14,3R PETROLEUM OLEO E GAS S.A. (*),08/02/2029,DI + 3%,2.7009,2.4033,2.52,0.1534,1047.424338,637.5,,DI +,2024-11-11
RSAN15,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),05/12/2026,"DI + 2,5%",1.7579,1.34,1.6042,0.1115,1073.667709,438.89,,DI +,2024-11-11
RSAN24,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*) (**),15/02/2026,"DI + 2,25%",1.9946,1.6002,1.8227,0.0314,516.862651,179.67,0.05,DI +,2024-11-11
RSAN25,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN (*),05/12/2028,"DI + 2,9%",2.2968,2.0342,2.1266,0.1605,1083.195203,748.8,,DI +,2024-11-11
SAEL18,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,25/08/2025,"DI + 2,3%",--,--,0.5806,0.2161,346.770653,187.27,,DI +,2024-11-11
SAEL26,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A (*) (**),10/06/2026,"DI + 0,83%",0.6643,0.2395,0.4476,0.0522,1053.858151,351.13,,DI +,2024-11-11
SAELA4,ENERGISA PARAIBA - DISTR.DE ENERGIA S/A,04/09/2029,"DI + 0,8%",0.9,0.6278,0.7746,0.0162,1019.709982,907.96,,DI +,2024-11-11
SAPRA1,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*) (**),15/03/2026,"DI + 1,65%",--,--,1.4753,0.0187,1020.223611,198.02,,DI +,2024-11-11
SAPRB4,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/01/2030,"DI + 1,05%",1.0188,0.8051,0.902,0.0412,1043.615446,933.66,,DI +,2024-11-11
SAPRC1,COMPANHIA DE SANEAMENTO DO PARANA - SANEPAR (*),15/04/2028,"DI + 1,9%",--,--,0.9224,0.0685,1036.50064,700.87,,DI +,2024-11-11
SBFC12,SBF COMERCIO DE PRODUTOS ESPORTIVOS S.A.,25/05/2025,"DI + 2,31%",0.8717,0.1384,0.5186,0.0418,356.268511,123.67,,DI +,2024-11-11
SBFC13,SBF COMERCIO DE PRODUTOS ESPORTIVOS S.A.,29/04/2027,"DI + 2,1%",1.1294,0.8,0.9616,0.0416,1019.267948,331.07,,DI +,2024-11-11
SBSPA1,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),20/02/2029,"DI + 0,49%",0.6656,0.339,0.5038,0.0857,1024.520599,829.94,,DI +,2024-11-11
SBSPB1,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),20/02/2031,"DI + 1,1%",0.8617,0.6677,0.7557,0.004,1040.659318,1018.22,,DI +,2024-11-11
SBSPB7,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),15/12/2025,"DI + 1,8%",1.0398,0.3846,0.7254,0.1398,1056.348799,137.85,,DI +,2024-11-11
SBSPC1,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),20/02/2034,"DI + 1,31%",1.0392,0.6938,0.8703,0.0498,1049.572403,1268.04,0.1,DI +,2024-11-11
SBSPC3,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP,10/05/2027,"DI + 0,63%",0.5775,0.3458,0.4491,0.0002,1002.431248,340.23,0.35,DI +,2024-11-11
SBSPC7,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),15/12/2027,"DI + 2,25%",1.2635,0.8445,1.0569,0.0323,1078.53974,532.41,,DI +,2024-11-11
SBSPD2,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),10/09/2026,"DI + 0,3%",0.4961,0.2513,0.3656,0.0289,1017.234613,415.68,0.35,DI +,2024-11-11
SBSPD9,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),15/12/2026,"DI + 1,29%",0.6751,0.3842,0.4632,0.1509,1060.109722,352.05,,DI +,2024-11-11
SBSPE8,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),15/07/2026,"DI + 1,44%",0.8496,0.3293,0.5514,0.0035,1049.027478,266.67,,DI +,2024-11-11
SBSPF8,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),15/07/2028,"DI + 1,6%",1,0.6663,0.834,0.0066,1060.010522,639.84,,DI +,2024-11-11
SBSPG0,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),15/03/2027,"DI + 1,3%",0.7,0.5475,0.6242,0.0074,769.871689,302.74,,DI +,2024-11-11
SBSPH0,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),15/03/2029,"DI + 1,58%",1,0.6775,0.8384,0.0085,1041.399582,758.17,,DI +,2024-11-11
SIMH14,SIMPAR S.A. (*) (**),15/07/2025,"DI + 2,4%",3.6034,3.1066,3.3892,0.2223,1036.345702,158.29,0.15,DI +,2024-11-11
SIMH16,SIMPAR S.A. (*),20/12/2029,"DI + 3,2%",5.6859,4.8788,5.4347,0.8612,979.954503,854.55,0.1,DI +,2024-11-11
SMFT18,SMARTFIT ESCOLA DE GINASTICA E DANCA S/A (*),20/10/2030,"DI + 1,95%",1.2505,0.9675,1.0961,0.1421,1040.682073,982.28,0.1,DI +,2024-11-11
SMFT19,SMARTFIT ESCOLA DE GINASTICA E DANCA S/A (*),05/04/2029,"DI + 1,32%",1.0196,0.6843,0.8438,0.0596,1026.167965,774.1,,DI +,2024-11-11
SMFT29,SMARTFIT ESCOLA DE GINASTICA E DANCA S/A (*),05/04/2031,"DI + 1,52%",1.2895,0.9429,1.139,0.0889,1027.390424,1037.37,0.35,DI +,2024-11-11
SNGO10,SANEAMENTO DE GOIÁS - SANEAGO,15/06/2027,"DI + 1,55%",0.5881,0.2863,0.4259,0.1144,908.292527,289.85,,DI +,2024-11-11
SNGO18,SANEAMENTO DE GOIÁS - SANEAGO,27/11/2025,"DI + 2,45%",0.5,0.11,0.3188,0.0279,366.83132,128.74,,DI +,2024-11-11
SNGO19,SANEAMENTO DE GOIÁS - SANEAGO,11/08/2026,"DI + 1,9%",0.5178,0.11,0.3178,0.0336,591.070907,212.69,,DI +,2024-11-11
SNGOA1,SANEAMENTO DE GOIÁS - SANEAGO,23/08/2028,"DI + 2,25%",0.6925,0.3282,0.5079,0.04,1040.319123,487.73,,DI +,2024-11-11
SNGOA2,SANEAMENTO DE GOIÁS - SANEAGO,15/07/2029,"DI + 0,8%",--,--,0.5829,0.0538,1013.904686,648.12,,DI +,2024-11-11
STBP24,SANTOS BRASIL PARTICIPAÇÕES S/A,25/03/2026,DI + 1%,0.65,0.2551,0.4703,0.0816,1019.049212,205.2,,DI +,2024-11-11
STBP25,SANTOS BRASIL PARTICIPAÇÕES S/A (*),15/08/2031,"DI + 0,7%",0.85,0.4561,0.6728,0.0428,1021.944171,1086.33,,DI +,2024-11-11
SULA29,SUL AMÉRICA S/A (*),08/11/2028,"DI + 1,7%",1.229,0.9571,1.111,0.0595,1017.076248,714.33,,DI +,2024-11-11
SUZB18,SUZANO S.A. (*) (**),15/09/2028,"DI + 1,2%",0.7498,0.4419,0.6075,0.0619,10364.502325,766.45,,DI +,2024-11-11
SUZBA1,SUZANO S.A. (*),15/05/2032,"DI + 0,8%",0.9,0.73,0.8276,0.0144,1049.985365,1130.15,,DI +,2024-11-11
SUZBB1,SUZANO S.A. (*),15/05/2034,DI + 1%,0.9875,0.7,0.8392,0.0131,1060.944413,1304.59,0.05,DI +,2024-11-11
SVEA14,SOLVI ESSENCIS AMBIENTAL S.A. (*),12/04/2029,"DI + 3,1%",2.8961,2.4056,2.7057,0.1596,1019.710281,594.34,,DI +,2024-11-11
SVEA22,SOLVI ESSENCIS AMBIENTAL S.A. (*),15/06/2032,"DI + 3,5%",3.2761,2.4613,2.9028,0.1014,1010.442044,660.05,,DI +,2024-11-11
TAEEA1,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/05/2028,"DI + 1,7%",0.5942,0.45,0.518,0.022,1094.410956,680.8,,DI +,2024-11-11
TAEEA5,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A. (*),15/03/2029,"DI + 0,63%",0.6707,0.5385,0.6452,0.0132,1016.701647,844.13,0.35,DI +,2024-11-11
TAEEB1,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/01/2025,"DI + 1,18%",0.4265,0.2224,0.3516,0.0419,519.937495,43,,DI +,2024-11-11
TAEEC1,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/01/2027,"DI + 1,36%",0.4316,0.2566,0.3402,0.0236,1050.049264,263.44,,DI +,2024-11-11
TBSP11,TIM BRASIL SERVICOS E PARTICIPACOES S.A (*),25/07/2028,"DI + 2,3%",0.9681,0.7636,0.8631,0.0171,908.159986,418.5,0.5,DI +,2024-11-11
TEND19,CONSTRUTORA TENDA S/A (*) (**),15/09/2026,"DI + 3,6%",--,--,3.6395,0.1309,1021.452314,304.86,,DI +,2024-11-11
TFLE18,LOCALIZA FLEET S.A. (*) (**),12/02/2025,DI + 1%,1.1821,0.5519,0.9294,0.188,343.014679,63,,DI +,2024-11-11
TFLEA0,LOCALIZA FLEET S.A. (*) (**),05/04/2027,"DI + 1,6%",1.4962,1.2229,1.394,0.1423,1015.971925,520.97,,DI +,2024-11-11
TFLEA1,LOCALIZA FLEET S.A. (*),05/10/2027,"DI + 1,6%",1.5599,1.3899,1.4666,0.028,1014.95044,611.81,,DI +,2024-11-11
TFLEA3,LOCALIZA FLEET S.A. (*),20/12/2028,"DI + 1,85%",1.7387,1.4337,1.5944,0.1091,1057.097911,772.05,,DI +,2024-11-11
TFLEB0,LOCALIZA FLEET S.A. (*),05/04/2028,"DI + 1,75%",1.6708,1.4732,1.5753,0.0258,1016.664885,693.95,,DI +,2024-11-11
TIET19,AES TIETE ENERGIA S/A (*) (**),15/03/2027,DI + 1%,0.7126,0.4084,0.5416,0.0511,1025.402407,411.96,0.35,DI +,2024-11-11
TIETA0,AES TIETE ENERGIA S/A (*),12/12/2027,"DI + 1,5%",0.75,0.2643,0.5473,0.0656,1075.071688,622,,DI +,2024-11-11
TLPP27,TELEFÔNICA BRASIL S/A (*) (**),12/07/2027,"DI + 1,35%",0.9095,0.7083,0.8163,0.0148,1051.662698,557.04,,DI +,2024-11-11
TRES11,TRES TENTOS AGROINDUSTRIAL S.A (*),05/04/2029,"DI + 2,1%",1.5971,1.3,1.443,0.024,1034.14802,838.52,0.35,DI +,2024-11-11
TRIS17,TRISUL S/A (*) (**),15/12/2025,"DI + 2,45%",1.3664,0.5767,1.0318,0.4302,397.904686,137.82,,DI +,2024-11-11
TRPLA3,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP (*),15/03/2030,"DI + 1,5%",0.9571,0.6523,0.8165,0.0282,1045.301016,967.51,,DI +,2024-11-11
TRPLA5,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP (*),15/03/2029,"DI + 0,73%",--,--,0.7071,0.0202,1018.150401,842.75,,DI +,2024-11-11
TRPLA6,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP (*),20/05/2031,"DI + 0,8%",0.9796,0.665,0.7931,0.0472,1051.567992,1023.81,0.05,DI +,2024-11-11
TRPLB5,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP (*),17/03/2031,"DI + 0,8%",--,--,0.7411,0.0207,1019.941209,1038.22,,DI +,2024-11-11
TSSG13,TRANSPORTADORA ASSOCIADA DE GAS S.A. - TAG (*),20/06/2029,"DI + 0,98%",--,--,0.8898,0.0204,1045.826691,855.5,0.05,DI +,2024-11-11
TUPY15,TUPY S/A (*),17/07/2029,"DI + 0,87%",0.95,0.6575,0.8083,0.0198,1038.655899,872.82,,DI +,2024-11-11
TUPY25,TUPY S/A (*),17/07/2031,DI + 1%,1.0827,0.8475,0.9608,0.0676,1038.579891,1052.78,,DI +,2024-11-11
TUPY35,TUPY S/A (*),17/07/2034,"DI + 1,18%",1.3314,1.1035,1.2205,0.0285,1035.393253,1282.83,,DI +,2024-11-11
UNDAF5,UNIDAS S/A (*) (**),15/12/2027,"DI + 1,8%",1.5801,1.3357,1.4446,0.0721,1058.056364,534.06,,DI +,2024-11-11
UNIP15,UNIPAR CARBOCLORO S/A,10/06/2025,"DI + 1,25%",0.55,0.1051,0.3319,0.0226,3517.803201,135.1,,DI +,2024-11-11
UNIP17,UNIPAR CARBOCLORO S/A,13/10/2028,"DI + 1,9%",0.8276,0.6297,0.7389,0.0416,1042.06072,697.36,0.15,DI +,2024-11-11
UNIP18,UNIPAR CARBOCLORO S/A (*),16/10/2030,"DI + 2,05%",1.0503,0.8,0.9339,0.0358,1052.585893,979.35,,DI +,2024-11-11
UNIP19,UNIPAR CARBOCLORO S/A (*),05/09/2029,"DI + 0,85%",0.8277,0.3167,0.5918,0.0313,1030.068211,907.66,,DI +,2024-11-11
UNIP26,UNIPAR CARBOCLORO S/A,29/04/2026,DI + 2%,--,--,0.576,0.6822,1017.183404,227.7,,DI +,2024-11-11
UNIP29,UNIPAR CARBOCLORO S/A (*),05/09/2031,"DI + 1,2%",1.2169,0.9685,1.0923,0.0356,1025.940328,1080.7,,DI +,2024-11-11
UQFN15,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A (*),13/06/2031,"DI + 1,3%",--,--,1.3385,0.0234,1047.506066,961.84,,DI +,2024-11-11
USIM18,USINAS SIDERURGICAS DE MINAS GERAIS S/A - USIMINAS (*),23/05/2027,"DI + 1,5%",1.7036,1.3983,1.5574,0.0289,1055.328256,522.49,,DI +,2024-11-11
USIM19,USINAS SIDERURGICAS DE MINAS GERAIS S/A - USIMINAS (*),09/12/2027,"DI + 1,45%",1.731,1.4289,1.5988,0.0714,1047.33086,618.01,0.05,DI +,2024-11-11
USIM28,USINAS SIDERURGICAS DE MINAS GERAIS S/A - USIMINAS (*),23/05/2029,"DI + 1,7%",1.7,1.4179,1.561,0.024,1061.893546,752.88,,DI +,2024-11-11
USIM29,USINAS SIDERURGICAS DE MINAS GERAIS S/A - USIMINAS (*),09/12/2029,"DI + 1,65%",1.6086,1.3444,1.4836,0.0311,1057.717145,833.12,,DI +,2024-11-11
USIM39,USINAS SIDERURGICAS DE MINAS GERAIS S/A - USIMINAS (*),09/12/2032,"DI + 1,95%",--,--,1.6839,0.0948,1065.461821,1103.55,,DI +,2024-11-11
USIMA0,USINAS SIDERURGICAS DE MINAS GERAIS S/A - USIMINAS (*),19/09/2029,"DI + 1,35%",1.6763,1.3958,1.4944,0.0698,1010.433861,905.69,,DI +,2024-11-11
VAMO13,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",15/06/2029,"DI + 2,3%",3.0402,2.321,2.7027,0.3092,1041.266482,680.98,,DI +,2024-11-11
VAMO14,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",15/10/2028,"DI + 2,4%",2.9125,2.4207,2.6661,0.2151,1003.237203,603.83,0.15,DI +,2024-11-11
VAMO17,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A.",15/06/2028,"DI + 2,17%",2.4288,1.9926,2.1934,0.1038,1051.339157,521.02,,DI +,2024-11-11
VAMO22,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*) (**)",20/08/2026,DI + 2%,2.0958,1.6248,1.8411,0.2281,686.947002,290.59,0.1,DI +,2024-11-11
VAMO23,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",15/06/2031,"DI + 2,75%",3.0603,2.6054,2.833,0.1921,1051.18876,928.1,,DI +,2024-11-11
VAMO24,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",15/10/2031,"DI + 2,8%",2.9511,2.4998,2.7414,0.0419,1012.098853,1007.07,,DI +,2024-11-11
VAMOA0,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",21/02/2029,"DI + 2,35%",2.8115,1.7892,2.5352,0.2483,1023.519013,729.98,,DI +,2024-11-11
VBBR14,VIBRA ENERGIA S.A (*),16/11/2028,"DI + 1,45%",1.1462,0.8932,1.0278,0.0146,1136.175326,663.01,,DI +,2024-11-11
VBBR15,VIBRA ENERGIA S.A (*),03/10/2029,"DI + 1,5%",1.1839,0.89,1.0627,0.0283,1027.28743,844.34,,DI +,2024-11-11
VBBR16,VIBRA ENERGIA S.A (*),05/04/2031,"DI + 1,07%",1.3456,1.0428,1.1686,0.0619,1007.11675,1043.61,,DI +,2024-11-11
VBBR24,VIBRA ENERGIA S.A (*),16/11/2031,"DI + 1,75%",1.31,1.0045,1.157,0.0734,1152.684331,971.96,0.05,DI +,2024-11-11
VECS11,VERT-11 COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS,18/07/2025,"DI + 1,4%",0.9,0.6,0.7498,0.0002,1041.882099,154.42,0.45,DI +,2024-11-11
VIAL1A,RODOVIAS INTEGRADAS DO OESTE S/A (*) (**),02/08/2026,"DI + 1,85%",--,--,1.4625,0.4396,1038.342152,278.88,,DI +,2024-11-11
VIXL14,VIX LOGÍSTICA S/A,15/03/2026,"DI + 2,6%",1.3047,1,1.1821,0.1043,687.696645,197.98,,DI +,2024-11-11
